"feature","metadata","value","coef","stderr","N","N.not.0","pval","qval","reference","fdr.pval"
"Veillonella_rogosae_SGB_6956","species","cat",-0.247936784980757,0.15307095725523,2989,118,0.106670093426662,0.314803604881188,"dog,facility",0.219995405510264
"Clostridiaceae_unclassified_SGB15090_SGB_15090","species","human",2.32673382356246,1.05826088424659,2989,86,0.107419023398045,0.316617571465737,"dog,facility",0.221410889136879
"Firmicutes_SGB_4052","species","human",-5.78551704942696,3.40385063984836,2989,1389,0.107602968497873,0.316961648617095,"dog,facility",0.221660861722176
"Bacteroidaceae_SGB_1808","species","human",-6.95914889352512,4.10592743597086,2989,1245,0.108130083365981,0.318315526313336,"dog,facility",0.222617057546842
"Firmicutes_SGB_47635","species","human",-3.10118805907757,1.85249896247736,2989,429,0.109168070147424,0.3079166380474,"cat,facility",0.224623306638417
"Streptococcus_rubneri_SGB_8056","species","human",0.618620124341296,0.385349712394619,2989,34,0.109666034260003,0.308951623399148,"cat,facility",0.225516722777692
"Eubacteriaceae_SGB_106207","species","human",4.17013201229939,2.42977611414641,2989,632,0.110266836919035,0.310458748006071,"cat,facility",0.226620454493101
"Streptococcus_lutetiensis_SGB_8021","species","human",-3.77946775474146,2.22136000792701,2989,1084,0.11035244573209,0.324452702040235,"dog,facility",0.226664692540303
"Alistipes_communis_SGB_2290","species","human",2.24212512482538,1.34728608368662,2989,232,0.110966249250991,0.312055355675416,"cat,facility",0.227793165177455
"Peptacetobacter_hiranonis_SGB_6131","species","human",-5.50502006411385,3.26151505634214,2989,2134,0.111733127885906,0.313837659982093,"cat,facility",0.229234381283323
"Bacteroides_SGB63885_SGB_63885","species","human",3.59313411118302,2.16184703995397,2989,581,0.111913683165427,0.313970808928112,"cat,facility",0.229338758607251
"Collinsella_SGB14744_SGB_14744","species","human",5.52418228263433,3.263364133861,2989,1247,0.111900600387209,0.313970808928112,"cat,facility",0.229338758607251
"Succinivibrionaceae_SGB_74131","species","human",1.337416968996,0.803435569491158,2989,190,0.112032395520414,0.314116990056047,"cat,facility",0.229449092620558
"Dorea_phocaeensis_SGB_4572","species","human",-3.44590107697758,2.04638536702626,2989,1036,0.112405743528953,0.330078136041433,"dog,facility",0.230080506285826
"Gemmiger_SGB15295_SGB_15295","species","human",3.40530568512383,2.060368031386,2989,234,0.112725942144254,0.315498838666054,"cat,facility",0.230602462327488
"Clostridium_sp_AM22_11AC_SGB_4749","species","human",3.50587922403876,1.69306423834636,2989,163,0.113415839899994,0.316677975706554,"cat,facility",0.231879668049872
"Firmicutes_SGB_3965","species","cat",0.189723017864666,0.119458811494331,2989,84,0.113945330099102,0.332807789580116,"dog,facility",0.23274447755711
"Prevotella_hominis_SGB_1617","species","cat",-0.175404563808138,0.110548501438219,2989,83,0.113970436847304,0.332807789580116,"dog,facility",0.23274447755711
"Limosilactobacillus_reuteri_SGB_7095","species","human",-2.272542972556,1.25336205281447,2989,804,0.114245266229945,0.333403883378974,"dog,facility",0.233171094434689
"Fusobacteriaceae_SGB_6025","species","human",-2.32608978585219,1.38587750444918,2989,312,0.115237248564479,0.336090825126831,"dog,facility",0.235060062383254
"Eubacterium_sulci_SGB_3934","species","human",2.57821632244937,1.61468709067958,2989,72,0.115722228566012,0.337088344606124,"dog,facility",0.235913269416706
"Clostridium_SGB6177_SGB_6177","species","human",-3.55840965761074,2.10418477635477,2989,563,0.115867963694948,0.337304516534182,"dog,facility",0.236074301606585
"Firmicutes_SGB_15201","species","human",0.938534887219849,0.569586022925549,2989,43,0.116386674682509,0.338605526096677,"dog,facility",0.236994627721378
"Eubacteriaceae_SGB_47850","species","human",1.11001952744639,0.681795022274212,2989,185,0.117874677663473,0.327962819976954,"cat,facility",0.239886498789243
"Clostridium_thermobutyricum_SGB_6193","species","human",-1.76439135857957,1.08015676539887,2989,164,0.117965673289585,0.328022473604765,"cat,facility",0.239933632216942
"Intestinibacter_bartlettii_SGB_6140","species","human",1.77140423233786,1.07546106705405,2989,169,0.119262235966151,0.345904492506991,"dog,facility",0.242431338282917
"Actinomyces_weissii_SGB_93067","species","human",-0.401076072099532,0.243175264438354,2989,105,0.119540566405877,0.3461974746704,"dog,facility",0.242718130526743
"Tessaracoccus_sp_OH4464_COT_324_SGB_35144","species","human",-0.155521549577501,0.081554449828042,2989,58,0.11952118500773,0.3461974746704,"dog,facility",0.242718130526743
"Bacteroidaceae_SGB_1890","species","human",-0.796160665104739,0.478674114874105,2989,180,0.120669873054216,0.3489142374762,"dog,facility",0.244870534132394
"Clostridiaceae_SGB_106059","species","cat",0.402716229337671,0.259776231306594,2989,249,0.121194970083332,0.350217817961393,"dog,facility",0.245795074073822
"Clostridium_scindens_SGB_4630","species","human",0.417477483922999,0.265885214132781,2989,25,0.121386085079816,0.336321897125231,"cat,facility",0.24602929158259
"Oliverpabstia_intestinalis_SGB_4868","species","human",2.63651077372894,1.65206642507531,2989,200,0.121449573961889,0.336321897125231,"cat,facility",0.24602929158259
"Bifidobacterium_adolescentis_SGB_17244","species","human",2.52251690881669,1.55863349308721,2989,386,0.121605385225189,0.351188607913039,"dog,facility",0.246203919600168
"Enterococcus_gallinarum_SGB_7951","species","human",1.42921481625015,0.878563749303147,2989,32,0.123454440285746,0.340076600693678,"cat,facility",0.249804551081627
"Firmicutes_SGB_80143","species","human",1.26611190123902,0.528636901247815,2989,53,0.124134861400225,0.356963418514305,"dog,facility",0.251037738577814
"Eubacteriaceae_SGB_106207","species","human",-3.96507335724345,2.40609802676271,2989,632,0.124804878854953,0.358234819646962,"dog,facility",0.252104429760119
"Prevotella_sp_885_SGB_1677","species","human",1.73773267299263,0.813868117125299,2989,64,0.124764856314329,0.342885234486234,"cat,facility",0.252104429760119
"Coprococcus_eutactus_SGB_5117","species","cat",0.281302202981113,0.182903601712447,2989,118,0.125314087944676,0.359477639140567,"dog,facility",0.2529885439842
"Firmicutes_SGB_106571","species","human",-1.82817592596543,1.1462053593556,2989,149,0.125960562894877,0.345366287565257,"cat,facility",0.254148608647564
"Turicibacter_SGB106350_SGB_106350","species","human",1.06093446959261,0.671074022093061,2989,215,0.127916405772893,0.34930733620438,"cat,facility",0.257947735016375
"Eggerthellaceae_SGB_14792","species","human",-4.23285568468979,2.63484598705823,2989,1224,0.128033188316886,0.365499101756923,"dog,facility",0.258036117992493
"Mediterraneibacter_SGB71712_SGB_71712","species","human",-3.00632048973798,1.85254445498902,2989,664,0.128399243315927,0.366100865464275,"dog,facility",0.258626494082252
"Firmicutes_SGB_14196","species","human",0.644783962588404,0.422319100467661,2989,28,0.128607663109164,0.350585976429375,"cat,facility",0.258898864210081
"Firmicutes_SGB_105989","species","human",-3.07341573327485,1.89615191815867,2989,667,0.128919077417509,0.367040108779742,"dog,facility",0.259378143814408
"Faecalibacterium_prausnitzii_SGB_15326","species","human",3.49729953702633,0.754713083297167,2989,153,0.129543988055602,0.351715283632826,"cat,facility",0.260159410260167
"Firmicutes_SGB_14891","species","cat",0.202546254305151,0.133486244472305,2989,120,0.12947428053659,0.367455482891976,"dog,facility",0.260159410260167
"Lawsonibacter_faecis_SGB_15125","species","human",0.575366727827161,0.361193455739813,2989,43,0.12960160612904,0.367455482891976,"dog,facility",0.260159410260167
"Prevotellaceae_SGB_1482","species","human",-5.04371114692693,3.15678467477936,2989,807,0.129593074631139,0.367455482891976,"dog,facility",0.260159410260167
"Bacteroidaceae_SGB_65710","species","human",6.04716490111764,3.82957662231262,2989,711,0.131098483772529,0.354901875280828,"cat,facility",0.263014938799453
"Firmicutes_SGB_105985","species","human",-1.13463619915799,0.713482207101666,2989,237,0.131349252485069,0.371368749831886,"dog,facility",0.263368654217511
"Firmicutes_SGB_106379","species","human",-1.72950796756578,1.09747038673329,2989,330,0.131912113678205,0.356502881436341,"cat,facility",0.264347391546635
"Blautia_wexlerae_SGB_4837","species","human",4.60225439631676,2.91736998515622,2989,1087,0.132096684223937,0.356797229553316,"cat,facility",0.264567368120082
"Caniella_SGB105119_SGB_105119","species","human",3.11511733010091,1.98186738764174,2989,602,0.132563112099743,0.357734303558478,"cat,facility",0.265265651564007
"Proteobacteria_SGB_9243","species","human",0.591082259457753,0.389322731106071,2989,23,0.132595327103524,0.357734303558478,"cat,facility",0.265265651564007
"Ellagibacter_isourolithinifaciens_SGB_14816","species","cat",0.214146916798116,0.1422148150872,2989,151,0.132922093648472,0.375590529446492,"dog,facility",0.265769047617097
"Oscillospiraceae_SGB_15109","species","human",0.753232989172822,0.499979753848224,2989,33,0.133197321697207,0.358742757923488,"cat,facility",0.266168885222046
"Campylobacter_upsaliensis_SGB_19439","species","human",-2.2490406079874,1.41265615737467,2989,366,0.133767866789263,0.376736072033668,"dog,facility",0.266934399600844
"Oscillospiraceae_SGB_63246","species","human",-2.56565182978157,1.61236687830064,2989,660,0.133686714969457,0.376736072033668,"dog,facility",0.266934399600844
"Wansuia_hejianensis_SGB_25431","species","human",0.913318954608349,0.578691281409659,2989,135,0.133806810995843,0.376736072033668,"dog,facility",0.266934399600844
"Eubacteriaceae_SGB_4333","species","cat",0.238221845377941,0.159001800031506,2989,53,0.134397348869782,0.378172969731439,"dog,facility",0.267961343265174
"Bacteroidota_SGB_2285","species","human",1.29013122248365,0.533816649966703,2989,39,0.134492742969124,0.362024986211408,"cat,facility",0.268000468665798
"Mogibacterium_kristiansenii_SGB_3926","species","human",1.90116537995585,1.22203568637936,2989,227,0.135354124605019,0.38041123458717,"dog,facility",0.269565055590063
"Slackia_SGB14781_SGB_14781","species","human",-3.44847846581435,2.19035396663743,2989,891,0.137505307557401,0.385767418465618,"dog,facility",0.27369514509315
"Enterococcus_gallinarum_SGB_7951","species","human",1.36488742946315,0.871451662555098,2989,32,0.137670314960441,0.386000716619167,"dog,facility",0.273869462325692
"Weissella_confusa_SGB_7115","species","human",1.32710930366037,0.839107889528613,2989,89,0.138185902270973,0.369645329047027,"cat,facility",0.274740605021041
"Firmicutes_SGB_63369","species","human",0.991968842054926,0.541602735418148,2989,66,0.138625510653378,0.37051464102334,"cat,facility",0.275459792798314
"Allobaculum_mucolyticum_SGB_65944","species","human",4.56153788985851,2.93951491010977,2989,747,0.138765462415742,0.370565074038868,"cat,facility",0.275583066010376
"Allobaculum_stercoricanis_SGB_29316","species","human",5.526258404624,3.52302739614835,2989,1451,0.139031782452928,0.371066149432941,"cat,facility",0.275957022747478
"Erysipelotrichaceae_SGB_42251","species","human",-4.48965404242551,2.88041425681645,2989,737,0.139278392133497,0.388712051392739,"dog,facility",0.276291459885686
"Acidaminococcus_fermentans_SGB_5744","species","human",-0.63019195399091,0.41041198860004,2989,48,0.139480891892031,0.371633833990293,"cat,facility",0.276538068734369
"Firmicutes_SGB_14025","species","human",0.537286227246668,0.3088694151932,2989,27,0.139750646297566,0.389748106410008,"dog,facility",0.276917667201395
"Bacteroides_finegoldii_SGB_1862","species","cat",0.804203883639944,0.544157621456458,2989,338,0.14022337293533,0.390835358606984,"dog,facility",0.277698807431278
"Anaerostipes_hadrus_SGB_4540","species","human",2.96136234363653,1.92638268977291,2989,539,0.140460348900294,0.391033651365871,"dog,facility",0.277850437893232
"Firmicutes_SGB_13999","species","cat",0.0746695637823236,0.0504314139371707,2989,23,0.140394346865879,0.391033651365871,"dog,facility",0.277850437893232
"Lawsonibacter_faecis_SGB_15125","species","human",0.554708206453958,0.363414627683728,2989,43,0.140535604577606,0.374021394575614,"cat,facility",0.277850437893232
"Anaeromassilibacillus_senegalensis_SGB_14894","species","human",0.848534011886704,0.549009259604196,2989,80,0.141137060018028,0.392454230568999,"dog,facility",0.278727962749171
"Tannerellaceae_SGB_1928","species","human",0.621921086476799,0.418429152761487,2989,32,0.141069458281497,0.392454230568999,"dog,facility",0.278727962749171
"Bacteroidaceae_SGB_65713","species","human",-6.14354720071548,4.00174571102322,2989,784,0.1414783455559,0.393171406977974,"dog,facility",0.279246042539742
"Firmicutes_SGB_15394","species","human",0.854607919926285,0.578294928508746,2989,44,0.141602432298341,0.376223701813508,"cat,facility",0.279335082565104
"Phocaeicola_massiliensis_SGB_1812","species","human",1.33693698498347,0.856973341758935,2989,192,0.141682436085838,0.393506695277274,"dog,facility",0.279337110610707
"Firmicutes_SGB_62935","species","human",-1.14481721015029,0.751310309380233,2989,118,0.142042927707624,0.376969300545388,"cat,facility",0.279891830251736
"Bacteroides_fragilis_SGB_1855","species","cat",0.748658233269965,0.508455894013745,2989,334,0.142402303941944,0.395273258028374,"dog,facility",0.280443735547136
"Dysosmobacter_welbionis_SGB_15078","species","human",3.79720790731894,2.4922140874662,2989,458,0.142624970327461,0.395425843659203,"dog,facility",0.28072594326557
"Bacteroides_clarus_SGB_1832","species","human",1.20575662776969,0.818723130415578,2989,48,0.143409496260556,0.397367323363563,"dog,facility",0.282065829366166
"Bacteroidota_SGB_2286","species","human",0.529580691998678,0.290530011016492,2989,27,0.143465204136198,0.379675590744281,"cat,facility",0.282065829366166
"Eubacterium_maltosivorans_SGB_4078","species","cat",-0.176240265311795,0.12055793953592,2989,61,0.144948047480224,0.401159032814987,"dog,facility",0.28482291329864
"Pseudoflavonifractor_gallinarum_SGB_29328","species","human",-0.421284995402108,0.26054158214045,2989,202,0.145916532689694,0.403129682580313,"dog,facility",0.286566782966934
"Firmicutes_SGB_13982","species","human",1.27347153386387,0.638718981561098,2989,75,0.14611705183508,0.403447316425198,"dog,facility",0.286801338701819
"Firmicutes_SGB_3574","species","human",1.58676087614059,1.04959360861686,2989,211,0.146610447001992,0.404572772417433,"dog,facility",0.287610178062144
"Erysipelotrichaceae_SGB_65946","species","human",-6.01352273650553,3.95342225688189,2989,811,0.146872870268503,0.405059915898398,"dog,facility",0.287965267261472
"Clostridium_massiliamazoniense_SGB_29082","species","human",-1.25404015994931,0.823824528406167,2989,301,0.147003796092687,0.405184045805443,"dog,facility",0.288062286304617
"Muribaculum_gordoncarteri_SGB_2087","species","human",2.14954362760359,1.3866254279408,2989,321,0.147605808464028,0.387588526011335,"cat,facility",0.28908180760646
"Peptostreptococcaceae_SGB_106454","species","human",-3.03345800942039,2.00580080703209,2989,940,0.147720297409523,0.406921099639785,"dog,facility",0.289145928022957
"Streptococcus_alactolyticus_SGB_8017","species","human",-5.05152292193903,3.32211809688687,2989,516,0.147983791312014,0.407182562114044,"dog,facility",0.289501476698337
"Bacteroidaceae_SGB_48439","species","human",4.01718601343851,2.68072074927234,2989,878,0.148099070898294,0.388235252004643,"cat,facility",0.289566840114575
"Kineothrix_SGB4886_SGB_4886","species","cat",-0.190192561465934,0.131186525212952,2989,63,0.148403311654376,0.407849660700489,"dog,facility",0.29000138857543
"Slackia_isoflavoniconvertens_SGB_14773","species","human",1.7030308220065,1.13394742804602,2989,193,0.148655208341742,0.408303996819833,"dog,facility",0.290333225789476
